legacyId	codigoBarras	nome	descricao	fabricante	precoVenda	estoque
44896		TINT. MAXTON+OX 150G 2.00 PRETONAT	TINT. MAXTON+OX 150G 2.00 PRETONAT	PERFUMARIA HIGIENE BELEZA	15.99	1
44915		TINT. MAXTON+OX 150G 6,70CHOCOLATE	TINT. MAXTON+OX 150G 6,70CHOCOLATE	PERFUMARIA HIGIENE BELEZA	14.99	2
60021		TINTURA DE ARNICA C/30ML(UNIPHAR)	TINTURA DE ARNICA C/30ML(UNIPHAR)	UNIPHAR	9.59	1
30607		TINTURA DE IODO 2% 30 MLFARMAX	TINTURA DE IODO 2% 30 MLFARMAX	FARMAX	9.49	2
40135		TIOCONAZOL+TINIDAZOL 35 GR C/ 7APLIC GERMED GEN	TIOCONAZOL+TINIDAZOL 35 GR C/ 7APLIC GERMED GEN	GERMED	72.08	0
57328		TIRA DE TESTE FREE LITE TUBO50TIRAS AUTO CODE G-T	TIRA DE TESTE FREE LITE TUBO50TIRAS AUTO CODE G-T	G TECH	84.99	2
58522	7908010000000	TIRAS REAGENTES DE TESTEGLICO COM CHIP	TIRAS REAGENTES DE TESTEGLICO COM CHIP	PERFUMARIA HIGIENE BELEZA	61.99	2
59591		TITENIL 20MG 10CPR REV(TENOXICAN)	TITENIL 20MG 10CPR REV(TENOXICAN)	GEOLAB	14.99	3
59211		TOALHA UMED BEBE LIMPINHOPREMIU C/140UN	TOALHA UMED BEBE LIMPINHOPREMIU C/140UN	CIMED	9.99	15
59775		TOALHAS UME.ENLACE 140X1	140 UNID	MARTINS COMERCIO E SERVI OS	13.69	11
59463		TOALHINHA MILI UMEDECIDA LOVEAMP CARE 1X100UND	TOALHINHA MILI UMEDECIDA LOVEAMP CARE 1X100UND	DICOPLAST DIST E COM DE PLASTICOS LTDA	17.89	6
59238		TOALHINHA UMEDEC.MILI C/50REF.528	TOALHINHA UMEDEC.MILI C/50REF.528	DICOPLAST DIST E COM DE PLASTICOS LTDA	7.99	4
59502		TOALHINHAS UMED PRATICPIQUITUCHO C/96 UNDS (CREME	TOALHINHAS UMED PRATICPIQUITUCHO C/96 UNDS (CREME	MARTINS COMERCIO E SERVI OS	11.99	7
57258		TOBRAMICINA 3MG/ML SOL OFT C/5ML (G) (GEOLA)	TOBRAMICINA 3MG/ML SOL OFT C/5ML (G) (GEOLA)	GEOLAB	17.99	2
1725		TOPIRAMATO 50 MG C/ 60 CPR (C1)GERMED GE	TOPIRAMATO 50 MG C/ 60 CPR (C1)GERMED GE	GERMED	55.99	2
30805		TORSILAX C/ 10 CPR	CX C/ 20 ENV. C/ 10 CPR	NEO QUIMICA	6.00	153
60002		TOSSEXPEC XPE 120ML(OXOMEMAZINA+IODETOPOTA+BENZO	TOSSEXPEC XPE 120ML(OXOMEMAZINA+IODETOPOTA+BENZO	NEO QUIMICA	25.99	2
59758		TRAMAD CLOR+PARAC 37,5+325MG10CPR REV GEN / EUR	TRAMAD CLOR+PARAC 37,5+325MG10CPR REV GEN / EUR	EUROFARMA	40.00	2
42352		TRAMADOL CLORID. 50 MG C/ 10CPS (A2)	TRAMADOL CLORID. 50 MG C/ 10CPS (A2)	LEGRAND PHARMA	19.99	5
1741		TRAMADOL CLORID. GTS C/ 100 MG15 ML (A2)	TRAMADOL CLORID. GTS C/ 100 MG15 ML (A2)	GERMED	59.99	2
56390		TRAXONOL 100 MG C/ 15 CPS	100 MG C/ 15 CPS GEL DUR	GEOLAB	29.99	0
58782		TRAZODONA 100MG (C1) GEN 30CPR REV-ALT	TRAZODONA 100MG (C1) GEN 30CPR REV-ALT	ALTHAIA	59.99	1
59594		TRESEMME COAT SPR SELAGEM180ML	TRESEMME COAT SPR SELAGEM180ML	SANTA CRUZ DISTRIBUIDORA	35.99	1
30927		TRIANCINOLONA ACETONIDAORABASE GERMED	TRIANCINOLONA ACETONIDAORABASE GERMED	GERMED	11.99	0
58144		TRIQUILAR C 21 DRG	21CP	BAYER	13.76	2
31008		TROMBOFOB GEL 40G	GEL C/ 40 GR	TAKEDA - NYCOMED ALTANA	43.94	1
58714		TROMETAMOL CETOROLACO 10 MGX20 COM SUBl	TROMETAMOL CETOROLACO 10 MGX20 COM SUBl	UNIAO QUIMICA	24.99	2
60019		TYFLEN 500MG 200CPRS(20X10)BRASTERAPICA	TYFLEN 500MG 200CPRS(20X10)BRASTERAPICA	BRASTERAPICA	5.00	8
58707		TYLEMAX BABY 100MG 15ML C/SER(PARACETAMOL (NATUL)	TYLEMAX BABY 100MG 15ML C/SER(PARACETAMOL (NATUL)	NATULAB	15.99	0
59095		Trometamol Cetorolaco 10mg 10cprGen / Germed Gen.	Trometamol Cetorolaco 10mg 10cprGen / Germed Gen.	GERMED	19.99	0
56477		ULTRAFIX CR BG S/ SABOR C/ 40GR	ULTRAFIX CR BG S/ SABOR C/ 40GR	UNIAO QUIMICA	39.99	3
57524		ULTRAFIX CREME S/ SABOR 20 G X1	ULTRAFIX CREME S/ SABOR 20 G X1	UNIAO QUIMICA	26.99	3
57617	0736532058010	UNHA DE GATO 500 MG 60 CPS	60CP	NATIVITA	25.99	1
58060		UNICLARIN COLIRIO 15 ML X 1 FR	15ML	UNIAO QUIMICA	10.99	3
57360		UREPEL 10% LOCAO FR X 150ML	150ML	UNIAO QUIMICA	38.49	2
57897		VALDA FRIENDS SACHE 1 25G	SACHE	PERFUMARIA HIGIENE BELEZA	6.99	10
59678		VALDA PAST FRIENDS MORANGDISP10	VALDA PAST FRIENDS MORANGDISP10	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	6.99	4
31303		VALERIMED 50 MG C/ 20 CPR	50 CPR AD	DIVERSOS	21.99	3
59278		VALPROATO DE SODIO 500MG50CPR (C1) BIOLAB	VALPROATO DE SODIO 500MG50CPR (C1) BIOLAB	BIOLAB SANUS	71.99	3
59479		VALSARTANA 160MG COMP REV2BL X 15	VALSARTANA 160MG COMP REV2BL X 15	CIMED	29.99	1
44169		VALSARTANA 320 MG C/ 30 CPR	320 MG C/ 30 CPR REV	GERMED	58.99	1
58573		VALSARTANA 80 MG COMP REV2BLX15	VALSARTANA 80 MG COMP REV2BLX15	CIMED	26.99	2
31328		VARFARINA SODICA 5 MG C/ 30 CPRU.Q	VARFARINA SODICA 5 MG C/ 30 CPRU.Q	UNIAO QUIMICA	12.99	2
57289		VARICELL PHYTO C 30 CAPS	30CP	SANOFI-AVENTIS	59.99	1
52644		VARIVAX 100 MG C/ 30 CPR -	100 MG C/ 30 CPR -	NATULAB	34.99	1
56712		VARIVAX 300MG 30CPR (CASTANHADA INDIA)	VARIVAX 300MG 30CPR (CASTANHADA INDIA)	NATULAB	45.99	1
58835		VARYLIFT 500MG COM REV X 30	VARYLIFT	UNIAO QUIMICA	39.99	3
59705		VASELINA LIQ 100ML (UNIPH)	100ML	EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA	10.49	1
57921		VENLAFAXINA 75MG 30CAP GN C1GERMED	VENLAFAXINA 75MG 30CAP GN C1GERMED	GERMED	54.99	2
60007		VENOCHEA CREME 300G	300G	AVANTE	44.99	2
49325		VERTIGIUM 10 MG C/ 50 CPR	10 MG C/ 50 CPR	NEO QUIMICA	16.70	2
34966		VERTIZAN 10 MG C/ 50 CPR AD.	10 MG C/ 50 CPR AD.	VITAPAN	15.99	2
34204		VICK VAPORUB DISP 12 GR	EMB. HOSP	PROCTER & GAMBLE	23.80	23
1871		VIGAMOX SOL 5 ML	SOL FR 5 ML	NOVARTIS	56.56	0
57597		VIOLETA GENCIANA 1% C/30 ML(UNIPH)	VIOLETA GENCIANA 1% C/30 ML(UNIPH)	UNIPHAR	6.99	4
58567		VIT NEO QUIMICA CABELOS EUNHAS 60CAPS	VIT NEO QUIMICA CABELOS EUNHAS 60CAPS	NEO QUIMICA	19.99	1
57741		VIT NEO QUIMICA IMUNE FR 30CPRV	VIT NEO QUIMICA IMUNE FR 30CPRV	NEO QUIMICA	19.99	1
59928		VIT NEO QUIMICA VIT C 500MG30CPR (NEO S)	VIT NEO QUIMICA VIT C 500MG30CPR (NEO S)	NEO QUIMICA	19.99	4
59469		VITA SUPRAZ COM X 60(AL	MULTIVITAMINICO 60COMP	UNIAO QUIMICA	48.99	2
59037		VITA SUPRAZ HOMEM COM REV X60 (AL)	VITA SUPRAZ HOMEM COM REV X60 (AL)	UNIAO QUIMICA	49.99	1
58207		VITA SUPRAZ MULHER COM REV X60 (AL)	VITA SUPRAZ MULHER COM REV X60 (AL)	UNIAO QUIMICA	49.99	2
59470		VITA SUPRAZ VIT E CAP MOLE X 30(AL)	VITA SUPRAZ VIT E CAP MOLE X 30(AL)	UNIAO QUIMICA	28.99	2
59983		VITAMINA B12 2000 MCG/ML GEN INJ2,5ML-BIG	VITAMINA B12 2000 MCG/ML GEN INJ2,5ML-BIG	BIOLAB SANUS	44.99	1
57377		VITAMINA D GTS 20 ML DESUPRE(ARTE NATIVA)	VITAMINA D GTS 20 ML DESUPRE(ARTE NATIVA)	ARTE NATIVA	15.99	1
59036		VITAMINA D3 2.000UI X30 (AL)	30COMP	UNIAO QUIMICA	19.99	4
59890		VITAMINA D3 5.000UI 30CAP MOLE(NEO G)	VITAMINA D3 5.000UI 30CAP MOLE(NEO G)	NEO QUIMICA	29.99	5
60051		VITAMINA D3 50.000 UI COM REV X 88COMP		UNIAO QUIMICA	24.99	0
59107		VITAMINA D3 7000UI 10 CAPS-NQG	10CAPS	NEO QUIMICA	14.99	2
59985		VITAMINA K2 60CAPS (DUOM)	60CAPS	PBMED DISTRIBUIDORA LTDA	45.99	1
58817		VITASUPRAZ CHOCOLIX COM MASTX60 (AL)	VITASUPRAZ CHOCOLIX COM MASTX60 (AL)	UNIAO QUIMICA	27.99	2
58519		VITASUPRAZ JR SUSP OR 120ML(AL)	VITASUPRAZ JR SUSP OR 120ML(AL)	UNIAO QUIMICA	25.99	1
59038		VITASUPRAZ SENIOR COM REV X60(AL)	VITASUPRAZ SENIOR COM REV X60(AL)	UNIAO QUIMICA	49.99	1
57118		VITAXON C ZINCO 20ML SOL GTS(AIREL)	VITAXON C ZINCO 20ML SOL GTS(AIREL)	AIRELA	9.99	3
59907		VODOL CREME 28G	28G	UNIAO QUIMICA	29.99	2
56884		VOLIG 4MG 10 CPR (LEGRAND)	4MG 10 CP	LEGRAND PHARMA	11.99	1
31725		VOMISTOP GTS 10 ML	GTS C/ 10 ML	MEDQUIMICA	7.99	1
56970		WARYZ COMP REV 2BL X 15	30CP	CIMED	39.99	1
57014		XANTINON 100MG 10 CPR REVEST	CARTELA	UNIAO QUIMICA	6.26	7
58974		XANTINON AFTER 250ML FRUTVERM (AL)	XANTINON AFTER 250ML FRUTVERM (AL)	UNIAO QUIMICA	17.99	1
58715		XANTINON CAPSGEL	10CAPS	UNIAO QUIMICA	9.99	7
57011		XANTINON COMPLEX - SOL OR X 1FLAC 10ML	XANTINON COMPLEX - SOL OR X 1FLAC 10ML	UNIAO QUIMICA	3.99	10
57015		XANTINON COMPLEX SOL OR X 100ML	XANTINON COMPLEX SOL OR X 100ML	UNIAO QUIMICA	19.25	2
58102		XANTINON COMPLEX SOL OR X 12FLAC 10ML	XANTINON COMPLEX SOL OR X 12FLAC 10ML	UNIAO QUIMICA	3.85	22
58018		XAROPE DE GUACO S/ACUCAR150ML (NATUL) **BONIFIC.*	XAROPE DE GUACO S/ACUCAR150ML (NATUL) **BONIFIC.*	NATULAB	23.99	1
57796		XAROPE GUACO(MIKANIGLOM)100ML MELMENTOL	XAROPE GUACO(MIKANIGLOM)100ML MELMENTOL	NATUE	17.99	2
56629		XO INSETO 15% LOC FR C/ 200 ML	LOC FR C/ 200 ML	PERFUMARIA HIGIENE BELEZA	24.99	2
56618		XO INSETO 15% SPRAY C/ FR 200ML	XO INSETO 15% SPRAY C/ FR 200ML	PERFUMARIA HIGIENE BELEZA	25.99	2
58759		ZEROGLUT 348000 PPI CAP X 10 BL(AL)	ZEROGLUT 348000 PPI CAP X 10 BL(AL)	UNIAO QUIMICA	23.99	5
58837		ZEROLAC 10000FCC CAP MOLE X 10BL (AL)	ZEROLAC 10000FCC CAP MOLE X 10BL (AL)	UNIAO QUIMICA	26.99	1
58893		ZEROLAC 10000FCC COM MAST X10BL (AL)	ZEROLAC 10000FCC COM MAST X10BL (AL)	UNIAO QUIMICA	26.99	1
57164		ZEROLAC CAP X 30 (AL)	30 CP	UNIAO QUIMICA	46.99	1
59090		ZINCO MAIS 60CAPS (DUOM)	60CAPS	PBMED DISTRIBUIDORA LTDA	34.99	1
57545		ZINQUA BIO KIDS 100ML (AIRELA)	100ML	AIRELA	22.99	1
56212		ZIRVIT BABY C/ 30 ML	sus or fr x 30ml	ARESE PHARMA	64.99	2
